service_id,Value_Deal,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Internet_ID,Customer_ID
5520,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,78978-UTT
5521,Deal 3,Yes,No,No,No,No,Yes,Yes,No,No,Yes,3,81324-PUN
5522,Deal 4,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,3,41515-TEL
5523,Deal 4,Yes,No,No,No,Yes,Yes,No,No,No,Yes,3,27893-PUN
5524,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,77228-ASS
5525,None,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,1,58080-BIH
5526,None,No,No,No,No,No,No,No,No,No,Yes,9,81164-JAM
5527,Deal 5,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,49082-UTT
5528,None,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3,11604-HAR
5529,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,34825-WES
5530,Deal 5,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,3,41399-GUJ
5531,None,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,9,24125-MAH
5532,None,Yes,No,No,No,No,No,No,No,No,Yes,21,51326-MAD
5533,Deal 4,No,No,No,Yes,Yes,No,No,No,No,No,9,48118-MAH
5534,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,85927-AND
5535,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,95349-HAR
5536,None,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,3,78220-TAM
5537,None,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,44559-BIH
5538,None,Yes,No,No,No,No,No,No,No,No,Yes,21,79730-TAM
5539,Deal 2,Yes,No,Yes,Yes,No,No,No,No,No,Yes,3,87023-WES
5540,Deal 5,Yes,No,No,No,No,No,No,No,Yes,Yes,9,25005-HAR
5541,None,No,No,Yes,Yes,No,Yes,No,No,No,No,9,12272-WES
5542,Deal 4,Yes,Yes,Yes,No,No,No,No,No,No,Yes,3,16898-UTT
5543,None,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,9,27607-KAR
5544,None,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,3,84726-BIH
5545,None,Yes,Yes,Yes,No,No,No,No,No,No,Yes,9,86082-WES
5546,Deal 5,Yes,No,No,No,No,No,No,No,Yes,Yes,3,35391-UTT
5547,None,Yes,No,No,No,No,No,No,No,No,Yes,21,62381-AND
5548,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,77268-UTT
5549,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,23476-DEL
5550,Deal 1,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,3,27059-KAR
5551,Deal 1,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,3,35612-TEL
5552,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,67669-UTT
5553,None,Yes,No,No,No,No,No,No,No,No,Yes,21,17111-MAH
5554,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,16708-AND
5555,None,Yes,No,No,No,Yes,No,No,No,No,Yes,3,46116-MAH
5556,None,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,3,17197-WES
5557,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,92854-UTT
5558,Deal 2,No,No,Yes,No,No,No,No,Yes,Yes,Yes,9,33538-GUJ
5559,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,89655-JAM
5560,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,63957-BIH
5561,None,Yes,No,Yes,No,No,No,No,No,No,Yes,3,51587-UTT
5562,None,Yes,No,Yes,No,No,No,No,No,Yes,Yes,3,26873-TAM
5563,Deal 5,Yes,Yes,No,No,No,No,No,Yes,Yes,No,3,92753-JHA
5564,Deal 2,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,9,79769-HAR
5565,Deal 2,Yes,Yes,Yes,No,No,No,No,No,No,Yes,9,92206-TEL
5566,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,12678-UTT
5567,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,63548-GUJ
5568,Deal 2,Yes,Yes,No,No,No,Yes,No,No,No,Yes,3,77604-WES
5569,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,9,29065-UTT
5570,Deal 5,Yes,No,No,No,No,No,No,No,No,No,3,63165-JAM
5571,None,Yes,No,No,No,No,No,No,No,No,Yes,21,96761-GUJ
5572,None,Yes,No,No,No,No,No,No,No,No,Yes,21,85428-HAR
5573,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,48150-KAR
5574,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,95529-TAM
5575,Deal 4,No,No,No,No,Yes,No,Yes,Yes,Yes,No,1,72344-HAR
5576,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,96976-BIH
5577,None,Yes,Yes,No,Yes,No,No,No,No,No,Yes,3,15340-TEL
5578,Deal 2,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,3,13208-HAR
5579,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,82098-RAJ
5580,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,52352-MAH
5581,None,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,1,35126-UTT
5582,Deal 4,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,3,37816-JAM
5583,None,Yes,Yes,No,Yes,No,No,No,No,No,Yes,9,61677-AND
5584,Deal 2,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,3,28325-KER
5585,None,Yes,No,No,Yes,No,No,No,No,No,Yes,3,96496-UTT
5586,None,Yes,No,No,No,No,No,No,No,No,Yes,21,68691-UTT
5587,Deal 2,Yes,Yes,No,No,No,Yes,No,No,No,No,3,81800-WES
5588,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,3,55736-TEL
5589,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,65519-KAR
5590,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,38496-UTT
5591,Deal 3,Yes,No,No,No,Yes,No,Yes,No,No,Yes,1,46106-UTT
5592,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,86539-KAR
5593,Deal 2,No,No,Yes,Yes,Yes,No,No,No,No,Yes,9,25554-PUN
5594,Deal 5,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,3,27064-TAM
5595,Deal 1,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,9,99510-BIH
5596,None,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,9,28094-UTT
5597,None,Yes,No,No,No,No,No,No,No,No,Yes,3,52641-JHA
5598,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,81174-AND
5599,None,Yes,No,No,No,No,No,No,No,Yes,Yes,3,39047-KAR
5600,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,98753-TAM
5601,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,38817-AND
5602,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,98879-JAM
5603,Deal 2,No,No,Yes,Yes,No,Yes,No,No,No,Yes,1,93935-RAJ
5604,None,Yes,No,No,No,No,No,No,No,No,Yes,21,68556-MAH
5605,Deal 4,Yes,No,No,No,Yes,No,Yes,No,No,Yes,9,33119-KAR
5606,Deal 2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,74254-BIH
5607,None,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,9,46794-MAH
5608,Deal 2,Yes,No,Yes,No,Yes,No,No,No,No,Yes,9,81988-PUN
5609,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,92887-CHH
5610,None,Yes,No,No,No,No,No,No,No,No,Yes,21,23113-JAM
5611,None,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,3,16124-MAH
5612,None,Yes,No,No,No,No,No,Yes,No,No,Yes,3,27634-JAM
5613,Deal 5,Yes,Yes,No,No,No,No,No,Yes,No,Yes,3,52456-JAM
5614,Deal 3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,92223-TEL
5615,Deal 2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,44205-DEL
5616,None,Yes,No,No,No,No,No,No,No,No,Yes,3,72507-UTT
5617,None,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,3,93960-MAD
5618,None,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,3,14871-KER
5619,Deal 5,Yes,No,No,No,Yes,No,No,No,No,Yes,9,61025-MAH
5620,Deal 2,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,61770-AND
5621,Deal 1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,3,32028-WES
5622,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,41652-JAM
5623,Deal 4,No,No,No,No,No,No,No,Yes,Yes,Yes,1,72036-PUN
5624,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,16271-MAH
5625,None,No,No,Yes,No,No,Yes,No,No,No,Yes,1,89786-TEL
5626,Deal 4,No,No,No,Yes,No,No,No,No,No,Yes,1,75802-ODI
5627,None,No,No,No,No,Yes,Yes,No,No,No,Yes,1,29970-UTT
5628,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,71231-RAJ
5629,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,64852-HAR
5630,None,Yes,No,No,No,No,No,No,No,No,Yes,21,14646-UTT
5631,None,Yes,No,No,No,No,No,No,No,No,Yes,21,17217-MAD
5632,Deal 2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,3,13006-WES
5633,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,1,51695-MAH
5634,Deal 3,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,9,26401-MAH
5635,Deal 4,Yes,No,No,No,No,No,No,No,Yes,Yes,9,12927-JAM
5636,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,72185-JAM
5637,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,47396-RAJ
5638,Deal 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,71651-PUN
5639,None,Yes,No,No,No,No,No,No,Yes,Yes,No,3,52380-JAM
5640,Deal 5,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,3,41646-HAR
5641,Deal 1,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,3,63983-KAR
5642,Deal 2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,76353-HAR
5643,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,34927-MAH
5644,Deal 4,Yes,No,No,No,No,No,No,No,No,No,9,18571-GUJ
5645,Deal 4,Yes,No,No,No,No,No,No,Yes,Yes,Yes,1,21598-PUN
5646,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,59564-PUN
5647,Deal 2,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,1,78859-UTT
5648,Deal 5,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,3,11290-JAM
5649,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,35452-KER
5650,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,96000-KAR
5651,None,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,1,77154-UTT
5652,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,82253-ASS
5653,Deal 4,Yes,Yes,Yes,No,No,No,No,No,No,Yes,3,18801-UTT
5654,None,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,88605-TAM
5655,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,59324-UTT
5656,None,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,1,91863-KAR
5657,None,Yes,No,Yes,Yes,No,No,No,No,No,Yes,1,85470-RAJ
5658,Deal 4,No,No,Yes,Yes,Yes,No,No,No,No,Yes,9,49502-TAM
5659,Deal 5,Yes,Yes,No,No,No,No,No,No,Yes,Yes,3,73468-JHA
5660,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,83934-PUN
5661,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,58181-HAR
5662,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,3,88971-HAR
5663,None,Yes,No,No,No,No,No,No,No,No,Yes,3,19567-MAD
5664,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,61504-PUN
5665,None,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,1,75626-TAM
5666,None,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,33345-MAH
5667,None,Yes,Yes,Yes,No,No,No,No,No,No,Yes,3,63463-UTT
5668,None,Yes,No,No,No,No,No,No,No,No,Yes,21,19220-TAM
5669,None,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,3,77101-RAJ
5670,Deal 2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,3,69408-AND
5671,None,Yes,No,No,No,No,No,No,No,No,Yes,21,91470-HAR
5672,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,97189-KAR
5673,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,9,56032-TAM
5674,Deal 1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,96129-TAM
5675,None,Yes,No,No,Yes,No,No,No,No,No,No,1,52215-HAR
5676,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,16633-UTT
5677,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,43742-TAM
5678,Deal 3,Yes,Yes,No,No,No,No,No,No,No,Yes,3,87241-TAM
5679,Deal 5,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,54633-UTT
5680,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,41500-KAR
5681,Deal 2,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,3,27382-UTT
5682,Deal 1,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,25008-BIH
5683,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,96389-JAM
5684,None,No,No,No,Yes,No,Yes,No,No,No,Yes,9,58765-HAR
5685,None,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,9,87579-KAR
5686,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,22792-AND
5687,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,66301-GUJ
5688,None,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,1,91831-HAR
5689,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,63751-BIH
5690,None,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,3,78356-KER
5691,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,1,86218-HAR
5692,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,1,24881-HAR
5693,Deal 1,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,9,97172-WES
5694,None,Yes,No,No,No,No,No,No,No,No,Yes,21,29509-KER
5695,None,Yes,No,No,No,No,No,No,No,No,Yes,21,34128-GUJ
5696,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,94541-KAR
5697,None,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,3,96254-UTT
5698,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,1,27461-MAD
5699,None,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,82754-MAH
5700,Deal 3,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,3,97952-ODI
5701,None,Yes,No,No,No,No,Yes,No,No,No,No,9,71205-AND
5702,None,Yes,No,No,No,No,No,No,Yes,Yes,Yes,3,72285-JAM
5703,None,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,9,37737-PUN
5704,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,13703-TEL
5705,None,Yes,No,No,No,No,No,No,No,No,Yes,21,14600-ASS
5706,None,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,3,25046-HAR
5707,Deal 3,Yes,No,No,No,No,No,Yes,Yes,No,Yes,3,33495-JAM
5708,None,No,No,No,No,Yes,No,Yes,Yes,Yes,No,1,36279-TAM
5709,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,24866-HAR
5710,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,61836-MAH
5711,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,74699-GUJ
5712,Deal 4,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,9,81858-KER
5713,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,47429-UTT
5714,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,9,36427-TAM
5715,None,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,95736-RAJ
5716,None,Yes,Yes,No,No,No,No,Yes,No,No,No,1,49485-JAM
5717,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,77311-MAD
5718,None,Yes,No,No,No,No,No,No,No,No,Yes,21,72610-MAH
5719,Deal 1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,9,14743-KAR
5720,Deal 4,Yes,No,Yes,No,No,No,No,No,No,No,1,11596-KAR
5721,Deal 4,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,9,19280-TEL
5722,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3,79601-KAR
5723,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,75794-GUJ
5724,None,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,9,34626-BIH
5725,None,Yes,No,No,No,No,No,Yes,No,No,No,3,68634-TEL
5726,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,3,73015-KER
5727,Deal 1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,3,77495-PUN
5728,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,14458-MAH
5729,None,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,69034-UTT
5730,Deal 5,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,1,52609-BIH
5731,None,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,9,44155-HAR
5732,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,32673-RAJ
5733,None,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,9,68697-DEL
5734,None,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,9,47555-GUJ
5735,Deal 3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,1,94050-WES
5736,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,84317-BIH
5737,None,Yes,No,Yes,Yes,No,No,No,No,No,Yes,9,53441-TAM
5738,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,63820-KAR
5739,None,No,No,Yes,Yes,No,No,Yes,No,No,Yes,9,27643-KAR
5740,Deal 4,Yes,No,No,No,No,No,No,Yes,No,Yes,3,46162-AND
5741,Deal 2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,3,44192-HAR
5742,None,Yes,No,No,No,No,No,No,No,No,Yes,21,78711-MAD
5743,Deal 4,Yes,No,No,Yes,No,No,No,No,No,Yes,9,85989-TAM
5744,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,1,39512-TEL
5745,Deal 1,Yes,Yes,No,Yes,No,No,No,No,No,Yes,3,66309-JAM
5746,Deal 1,Yes,No,Yes,No,No,No,Yes,No,No,Yes,9,53100-GUJ
5747,None,Yes,No,No,No,No,No,No,No,No,Yes,21,22506-KAR
5748,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,45778-KAR
5749,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,82353-UTT
5750,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,99593-UTT
5751,None,No,No,Yes,No,Yes,Yes,No,No,No,Yes,9,27736-BIH
5752,Deal 5,Yes,No,No,Yes,No,No,Yes,No,No,Yes,3,83153-KER
5753,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,3,28901-TEL
5754,None,Yes,No,No,No,No,No,No,No,No,Yes,21,95836-TEL
5755,None,Yes,No,No,No,No,No,No,No,No,Yes,21,53666-HAR
5756,None,Yes,No,Yes,Yes,No,Yes,No,No,No,No,9,57681-ODI
5757,Deal 4,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,9,88272-PUN
5758,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,37529-MAH
5759,Deal 2,Yes,Yes,No,Yes,No,No,No,No,No,Yes,9,69827-HAR
5760,None,No,No,Yes,No,No,Yes,No,No,No,Yes,1,34330-TAM
5761,None,No,No,No,No,No,No,No,No,Yes,Yes,9,39400-UTT
5762,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,84563-WES
5763,None,Yes,No,No,No,No,No,No,No,No,Yes,21,29093-ASS
5764,None,No,No,No,No,No,No,No,No,No,Yes,9,69142-UTT
5765,None,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,1,61871-MAD
5766,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,41202-UTT
5767,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,3,21015-TEL
5768,None,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,3,48059-AND
5769,None,Yes,No,No,No,No,No,No,No,No,Yes,21,83817-UTT
5770,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,3,39322-UTT
5771,Deal 2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,3,68968-HAR
5772,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,33601-UTT
5773,Deal 4,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,3,67293-JAM
5774,Deal 2,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,3,32391-HAR
5775,Deal 5,Yes,No,No,No,Yes,No,No,No,No,Yes,1,66343-TEL
5776,None,Yes,No,No,No,No,No,No,No,No,Yes,21,76341-BIH
5777,Deal 5,Yes,No,Yes,No,No,No,No,No,No,Yes,9,38452-MAH
5778,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,3,91510-ASS
5779,Deal 3,No,No,Yes,Yes,No,Yes,No,No,No,Yes,9,35527-TAM
5780,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,72562-TAM
5781,Deal 4,Yes,No,No,No,Yes,Yes,No,No,No,No,1,64546-HAR
5782,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,3,89597-MAH
5783,None,Yes,No,No,No,No,No,No,No,No,Yes,21,36502-TEL
5784,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,9,59258-ODI
5785,None,Yes,No,No,No,No,No,No,No,No,Yes,21,44718-JAM
5786,Deal 5,Yes,No,No,No,No,No,No,No,No,No,3,76233-BIH
5787,None,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,89478-UTT
5788,Deal 1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,9,58707-KAR
5789,Deal 2,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,9,85445-HAR
5790,None,Yes,No,No,No,No,Yes,Yes,No,No,No,9,92735-AND
5791,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,3,34591-RAJ
5792,None,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,9,52842-BIH
5793,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,86919-PUD
5794,None,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1,44507-WES
5795,None,Yes,No,No,No,No,No,No,No,No,Yes,21,19889-KAR
5796,None,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,9,43583-GUJ
5797,None,No,No,No,Yes,No,No,Yes,No,No,Yes,1,56107-PUN
5798,None,Yes,No,No,No,Yes,No,No,No,No,No,3,74352-TAM
5799,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,1,97474-WES
5800,None,Yes,No,No,No,No,No,No,No,No,Yes,21,24099-KER
5801,None,No,No,Yes,Yes,No,Yes,No,No,No,Yes,9,48016-BIH
5802,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,3,37906-UTT
5803,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,66552-TAM
5804,Deal 3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,3,95093-KAR
5805,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,1,33232-PUN
5806,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,95731-HAR
5807,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,9,83193-CHH
5808,None,Yes,No,No,Yes,No,No,No,Yes,Yes,No,3,91344-GUJ
5809,None,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,3,58100-CHH
5810,None,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,9,12390-KAR
5811,Deal 5,Yes,No,No,Yes,No,No,No,No,No,Yes,1,42564-HAR
5812,Deal 2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,52152-HAR
5813,None,Yes,No,No,No,No,No,No,No,No,Yes,21,83296-AND
5814,Deal 5,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,9,89920-KER
5815,None,Yes,No,Yes,No,Yes,No,No,No,No,Yes,3,74553-MAD
5816,None,No,No,No,Yes,Yes,Yes,No,No,No,Yes,9,79921-GUJ
5817,Deal 5,Yes,No,No,No,No,No,No,No,No,No,9,41196-MAH
5818,Deal 5,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,3,62467-GUJ
5819,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,55839-AND
5820,None,Yes,Yes,No,No,No,No,No,No,No,No,3,28787-ASS
5821,Deal 5,Yes,Yes,No,No,No,No,No,No,No,Yes,1,72092-PUN
5822,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,83023-KAR
5823,None,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,9,52998-GUJ
5824,Deal 2,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,3,92852-DEL
5825,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,96510-TEL
5826,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,3,24004-KAR
5827,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,73931-ODI
5828,None,Yes,No,No,No,No,No,No,No,No,Yes,21,56455-HAR
