Customer_ID,Gender,Age,Married,Number_of_Referrals,Tenure_in_Months,churn_id,state_id
86846-BIH,Female,68,Yes,2,28,1,16
86872-BIH,Male,58,No,12,25,1,16
86882-UTT,Female,72,Yes,11,35,1,10
86891-GUJ,Male,25,No,7,5,18,8
86894-KAR,Male,76,No,5,7,1,4
86904-JAM,Female,30,Yes,11,17,1,41
86919-PUD,Male,37,Yes,13,31,1,238
86924-TAM,Female,22,Yes,0,7,1,5
86928-HAR,Female,51,No,15,30,1,32
86935-TEL,Female,34,Yes,14,27,1,6
86947-WES,Male,25,No,3,7,1,3
86951-KAR,Male,67,No,1,21,1,4
86951-TEL,Female,25,Yes,11,19,1,6
86963-WES,Male,28,No,10,34,3,3
86970-KER,Male,57,Yes,2,9,18,73
86974-PUN,Female,23,No,5,3,1,26
86986-BIH,Male,77,Yes,5,31,4,16
86994-ODI,Female,55,Yes,7,24,1,69
87000-MAH,Male,42,Yes,14,13,3,2
87023-WES,Female,62,No,15,29,212,3
87024-KAR,Male,58,No,14,8,18,4
87024-WES,Female,27,Yes,12,15,3,3
87045-HAR,Male,51,No,15,29,1,32
87051-KER,Female,19,No,6,9,1,73
87063-TAM,Female,20,No,10,8,63,5
87077-TAM,Male,62,Yes,3,21,18,5
87090-CHH,Male,63,No,4,3,25,25
87091-JAM,Female,73,Yes,14,36,63,41
87100-WES,Female,25,Yes,0,23,1,3
87121-TAM,Female,26,No,13,23,1,5
87123-UTT,Female,41,No,5,31,1,10
87132-UTT,Female,55,Yes,11,9,4,10
87136-KAR,Male,61,Yes,4,31,1,4
87160-KAR,Female,49,Yes,14,25,26,4
87171-JAM,Male,40,Yes,12,13,22,41
87241-TAM,Female,42,No,4,10,1,5
87241-WES,Female,31,Yes,6,10,1,3
87242-WES,Male,23,No,5,11,1,3
87275-TAM,Female,49,Yes,2,36,1,5
87313-GUJ,Female,19,No,14,6,1,8
87313-UTT,Male,26,Yes,12,20,1,10
87346-MAD,Female,29,Yes,12,20,22,20
87360-MAH,Female,64,No,4,9,1,2
87373-UTT,Male,48,Yes,6,26,1,51
87378-KER,Female,33,No,0,36,1,73
87395-RAJ,Male,33,No,10,3,1,11
87405-PUN,Female,41,Yes,1,10,25,26
87408-ODI,Female,53,Yes,1,31,86,69
87410-KAR,Female,61,Yes,14,24,4,4
87423-WES,Female,71,No,9,6,3,3
87436-TAM,Female,60,Yes,4,26,193,5
87463-TAM,Female,49,No,10,21,63,5
87483-HAR,Female,40,No,9,14,20,32
87508-RAJ,Male,48,Yes,13,24,1,11
87515-TAM,Male,46,No,13,25,1,5
87521-JAM,Male,35,Yes,11,6,22,41
87521-WES,Female,64,Yes,14,20,1,3
87526-DEL,Female,57,No,14,3,1,1
87528-WES,Male,24,No,10,9,1,3
87534-TAM,Female,49,Yes,13,15,3,5
87547-PUN,Male,74,No,7,22,22,26
87579-KAR,Female,28,No,15,24,1,4
87595-KAR,Male,74,No,7,35,72,4
87608-HAR,Male,74,Yes,4,9,193,32
87616-CHH,Female,19,No,4,12,1,25
87630-MAD,Male,66,Yes,3,34,1,20
87644-JAM,Female,37,No,8,16,1,41
87646-TAM,Female,48,Yes,10,17,1,5
87661-JAM,Female,79,No,10,11,288,41
87663-WES,Male,44,No,7,15,63,3
87675-UTT,Female,49,Yes,3,18,1,10
87692-AND,Female,42,No,2,18,1,19
87696-TEL,Male,36,Yes,7,29,1,6
87704-GUJ,Female,38,Yes,9,24,18,8
87748-AND,Female,52,Yes,2,18,212,19
87760-BIH,Female,48,No,11,33,1,16
87778-UTT,Female,35,Yes,8,24,72,10
87814-PUN,Male,47,Yes,3,25,1,26
87826-TAM,Male,35,No,9,1,1,5
87831-PUN,Female,36,No,2,12,1,26
87839-BIH,Male,65,Yes,12,15,1,16
87849-AND,Female,67,No,11,6,1,19
87853-UTT,Female,24,No,1,8,22,10
87859-AND,Male,47,Yes,3,24,1,19
87869-PUN,Male,53,No,12,20,1,26
87873-BIH,Male,32,No,0,28,1,16
87884-KER,Female,30,No,11,9,1,73
87887-MAH,Female,55,No,1,14,22,2
87915-UTT,Male,33,Yes,10,32,1,10
87939-PUN,Female,30,No,14,8,22,26
87940-UTT,Male,41,No,10,22,1,10
87950-TAM,Female,32,Yes,13,26,63,5
87960-MAD,Female,56,No,2,32,20,20
87963-UTT,Male,27,No,4,10,1,10
88027-AND,Female,67,No,11,4,1,19
88042-CHH,Female,24,Yes,9,4,1,25
88047-KAR,Female,60,Yes,0,19,1,4
88050-GUJ,Female,44,Yes,8,15,1,8
88094-PUN,Female,50,No,4,18,1,26
88104-HAR,Female,64,Yes,15,33,1,32
88107-JAM,Female,58,No,10,34,18,41
88107-KAR,Female,31,No,4,28,20,4
88110-HAR,Female,22,Yes,9,10,1,32
88111-MAH,Female,52,Yes,15,32,18,2
88115-MAD,Female,27,No,13,23,1,20
88126-JAM,Female,20,Yes,11,5,20,41
88152-TEL,Male,31,Yes,6,15,25,6
88171-TEL,Female,38,Yes,4,17,1,6
88195-TAM,Female,58,No,5,24,1,5
88202-MAH,Female,39,Yes,9,22,1,2
88202-ODI,Female,78,Yes,10,23,1,69
88203-ASS,Female,33,Yes,13,36,1,46
88214-GUJ,Male,51,Yes,14,30,1,8
88215-KAR,Female,19,No,5,10,18,4
88244-ODI,Female,60,No,11,25,1,69
88255-MAH,Male,48,No,7,28,1,2
88268-UTT,Female,48,Yes,1,31,63,10
88272-PUN,Female,50,Yes,2,17,72,26
88282-CHH,Female,35,Yes,11,36,1,25
88324-TAM,Female,43,No,15,10,1,5
88369-BIH,Female,54,Yes,10,10,1,16
88373-ODI,Male,32,No,3,21,63,69
88381-WES,Male,28,No,13,18,1,3
88435-TEL,Male,80,No,7,10,1,6
88440-JAM,Female,33,No,3,16,1,41
88459-UTT,Female,70,Yes,5,14,3,10
88485-HAR,Female,48,Yes,9,35,1,32
88496-MAH,Female,33,Yes,7,23,3,2
88500-MAH,Male,54,Yes,8,27,1,2
88504-KAR,Female,57,No,10,27,1,4
88514-AND,Female,81,Yes,6,34,1,19
88514-BIH,Male,57,No,14,19,1,16
88521-WES,Male,33,No,0,1,1,3
88551-UTT,Female,27,No,14,27,1,51
88562-TAM,Male,63,No,4,33,1,5
88584-RAJ,Male,73,No,15,11,1,11
88605-TAM,Female,48,Yes,10,9,1,5
88618-WES,Male,61,Yes,11,30,1,3
88631-JAM,Male,51,Yes,11,19,267,41
88632-TAM,Female,60,Yes,13,5,1,5
88636-KAR,Female,27,No,11,7,1,4
88639-HAR,Female,64,No,11,25,1,32
88664-KAR,Female,73,Yes,3,34,1,4
88674-JAM,Female,56,No,3,6,20,41
88685-WES,Female,30,No,5,6,1,3
88689-KAR,Female,48,Yes,11,26,1,4
88728-UTT,Female,42,No,12,9,18,10
88749-KAR,Female,61,Yes,5,23,1,4
88752-JAM,Male,48,No,6,27,63,41
88776-MAH,Female,41,No,0,13,1,2
88777-WES,Female,41,Yes,2,30,1,3
88789-TAM,Male,41,Yes,12,6,1,5
88796-MAD,Female,56,No,1,13,1,20
88802-RAJ,Male,30,No,12,6,1,11
88826-UTT,Male,24,Yes,10,4,1,10
88827-ASS,Female,34,Yes,10,21,288,46
88839-PUD,Female,35,Yes,12,9,1,238
88844-JAM,Male,43,Yes,2,10,1,41
88853-HAR,Male,34,Yes,5,12,1,32
88869-JAM,Male,29,No,9,5,20,41
88898-HAR,Male,50,No,8,31,22,32
88912-MAD,Female,74,Yes,8,5,22,20
88914-PUN,Male,59,No,14,9,1,26
88924-HAR,Female,70,No,14,32,20,32
88933-TAM,Male,38,No,8,21,20,5
88938-UTT,Male,43,No,15,27,1,10
88944-HAR,Female,29,Yes,9,31,67,32
88971-HAR,Male,38,No,5,15,1,32
88976-TEL,Male,35,Yes,10,12,212,6
88980-HAR,Female,41,Yes,9,14,1,32
89011-TAM,Female,22,No,14,3,1,5
89019-PUN,Female,28,No,13,32,1,26
89024-MAH,Female,78,Yes,2,28,1,2
89027-UTT,Male,31,No,6,6,1,10
89049-PUN,Female,60,Yes,7,3,1,26
89062-UTT,Male,45,No,5,33,1,10
89147-ODI,Female,23,Yes,2,6,1,69
89154-RAJ,Female,47,No,5,3,18,11
89167-TEL,Female,71,Yes,13,6,67,6
89176-BIH,Female,32,Yes,7,34,1,16
89180-TAM,Female,45,No,3,10,1,5
89184-KER,Male,61,No,14,16,1,73
89188-KAR,Female,26,Yes,3,9,18,4
89199-KAR,Female,51,Yes,5,21,19,4
89201-AND,Male,32,No,10,23,1,19
89217-ODI,Male,69,No,9,34,193,69
89219-GUJ,Female,77,No,8,21,72,8
89254-GUJ,Male,51,Yes,6,19,1,8
89279-ODI,Male,43,Yes,6,11,1,69
89280-UTT,Female,53,No,6,10,1,10
89303-AND,Male,51,No,6,11,18,19
89304-UTT,Female,66,Yes,2,3,1,10
89326-TAM,Male,61,Yes,7,1,141,5
89356-UTT,Male,50,Yes,11,13,1,10
89357-ODI,Female,27,Yes,11,14,1,69
89370-TAM,Female,70,No,5,5,1,5
89378-PUN,Female,51,Yes,11,19,72,26
89382-ASS,Male,56,No,5,29,18,46
89387-MAH,Female,83,Yes,9,11,1,2
89393-KAR,Male,44,No,5,2,1,4
89415-WES,Female,73,Yes,3,23,1,3
89442-BIH,Male,49,No,9,24,26,16
89453-HAR,Female,51,No,4,19,1,32
89478-UTT,Male,35,No,15,35,1,10
89487-TAM,Male,58,Yes,8,9,1,5
89492-PUN,Male,45,No,6,27,1,26
89512-JAM,Male,57,No,3,34,18,41
89514-HAR,Male,33,No,15,8,1,32
89517-MAH,Female,44,No,13,32,1,2
89519-BIH,Male,23,Yes,2,2,26,16
89521-MAH,Female,33,Yes,5,1,1,2
89527-GUJ,Male,30,No,2,21,1,8
89530-KAR,Female,58,Yes,15,33,1,4
89567-RAJ,Female,43,No,6,29,1,11
89585-MAH,Female,53,No,13,17,1,2
89590-MAD,Male,37,No,11,23,1,20
89597-MAH,Female,63,Yes,5,3,1,2
89613-KAR,Female,82,No,8,19,409,4
89630-PUN,Female,65,No,15,25,1,26
89636-KAR,Female,23,Yes,7,9,1,4
89655-JAM,Female,53,No,13,6,20,41
89663-BIH,Male,38,Yes,6,4,63,16
89665-CHH,Male,56,No,5,36,63,25
89673-KAR,Female,38,Yes,2,23,3,4
89683-UTT,Female,71,Yes,2,33,3,10
89686-TAM,Male,58,No,7,6,1,5
89699-MAD,Female,36,Yes,13,9,1,20
89718-MAH,Female,54,Yes,10,6,1,2
89750-HAR,Male,59,No,10,3,63,32
89751-TAM,Female,22,No,2,8,1,5
89786-TEL,Female,50,Yes,13,4,1,6
89793-TAM,Female,60,No,8,16,1,5
89798-UTT,Male,38,Yes,15,8,1,51
89804-MAH,Male,34,No,4,31,18,2
89824-BIH,Male,51,No,0,1,409,16
89855-RAJ,Female,33,No,0,20,1,11
89862-TAM,Female,32,Yes,7,36,1,5
89876-MAH,Female,84,No,11,22,1,2
89908-TAM,Male,55,Yes,8,31,1,5
89920-KER,Male,22,Yes,0,9,19,73
89933-JAM,Female,23,No,4,9,1,41
89938-JAM,Female,35,No,9,27,3,41
89942-UTT,Female,28,No,1,26,1,10
89946-AND,Female,56,No,7,34,1,19
91005-TEL,Male,47,No,14,18,1,6
91007-MAH,Female,20,No,13,5,1,2
91017-GUJ,Male,28,Yes,0,10,1,8
91027-CHH,Male,42,No,4,20,3,25
91045-JHA,Male,57,Yes,12,3,1,29
91057-BIH,Male,24,Yes,7,12,1,16
91073-KER,Male,25,Yes,9,30,1,73
91073-MAD,Male,64,No,7,34,25,20
91093-BIH,Female,37,Yes,1,32,1,16
91093-JAM,Female,28,No,5,3,20,41
91132-WES,Female,65,No,15,19,212,3
91215-JAM,Female,56,No,15,16,1,41
91259-AND,Female,55,Yes,1,8,1,19
91259-TEL,Female,39,No,4,6,1,6
91278-UTT,Male,45,No,11,20,5,10
91284-HAR,Male,36,Yes,13,23,1,32
91289-TEL,Female,45,No,14,30,1,6
91320-PUD,Female,58,No,0,18,18,238
91332-JAM,Female,22,No,12,5,1,41
91337-DEL,Male,50,Yes,1,32,1,1
91344-GUJ,Female,59,Yes,0,11,26,8
91371-MAH,Female,28,Yes,14,30,22,2
91393-KER,Female,59,No,2,11,1,73
91400-WES,Female,33,Yes,13,6,1,3
91408-MAH,Female,78,No,5,33,1,2
91417-GUJ,Male,65,No,2,22,1,8
91446-MAH,Male,27,No,0,34,1,2
91454-TAM,Female,41,No,4,11,67,5
91456-ASS,Male,73,Yes,11,35,1,46
91470-HAR,Female,38,No,3,29,1,32
91485-TAM,Male,57,Yes,13,5,1,5
91505-DEL,Male,62,Yes,13,36,18,1
91505-HAR,Female,35,No,7,26,20,32
91510-ASS,Female,67,No,9,7,20,46
91510-GUJ,Female,20,No,2,2,1,8
91532-GUJ,Male,55,Yes,1,3,1,8
91540-GUJ,Female,44,Yes,13,21,1,8
91541-UTT,Female,34,No,0,34,1,10
91563-RAJ,Female,56,No,6,25,1,11
91571-MAD,Female,56,No,1,14,1,20
91585-TAM,Male,43,No,9,2,3,5
91590-TAM,Female,36,Yes,14,11,1,5
91608-HAR,Female,62,Yes,11,31,1,32
91617-AND,Female,76,No,6,24,1,19
91621-DEL,Male,63,Yes,8,23,1,1
91641-TEL,Female,22,Yes,15,9,1,6
91670-UTT,Female,75,Yes,10,32,72,10
91678-KAR,Female,20,Yes,2,4,1,4
91711-PUN,Female,32,Yes,7,13,1,26
91712-ASS,Female,62,No,15,6,1,46
91717-BIH,Male,64,Yes,10,17,1,16
91728-AND,Male,42,Yes,0,6,1,19
91731-BIH,Male,34,Yes,9,36,1,16
91745-PUN,Female,64,No,12,12,3,26
91745-UTT,Female,48,No,10,32,1,10
91747-GUJ,Female,52,Yes,15,26,1,8
91754-DEL,Female,25,No,6,2,1,1
91754-WES,Male,58,Yes,14,13,86,3
91755-HAR,Female,54,No,14,21,1,32
91765-GUJ,Female,57,Yes,3,27,1,8
91773-DEL,Male,28,No,1,11,1,1
91796-WES,Female,68,No,9,19,409,3
91813-KER,Male,36,No,5,33,1,73
91824-DEL,Female,22,Yes,7,1,20,1
91827-UTT,Female,31,Yes,1,6,1,10
91830-UTT,Male,23,Yes,11,9,1,10
91831-HAR,Female,33,Yes,9,13,1,32
91835-GUJ,Male,21,Yes,12,5,18,8
91863-KAR,Female,19,No,15,10,1,4
91868-AND,Male,34,No,1,21,1,19
91869-KAR,Male,47,Yes,5,21,20,4
91875-AND,Female,35,No,5,9,1,19
91875-WES,Male,36,Yes,2,33,1,3
91887-KER,Male,64,Yes,0,8,1,73
91890-HAR,Female,60,No,15,10,1,32
91952-TEL,Male,32,Yes,1,2,1,6
91967-CHH,Female,29,No,14,22,1,25
91972-CHH,Female,19,No,15,8,1,25
91985-MAH,Female,46,No,11,4,1,2
91994-TAM,Male,69,No,8,8,212,5
91995-AND,Female,48,No,4,16,1,19
91998-KER,Female,23,No,11,10,1,73
92005-UTT,Male,30,No,10,1,1,10
92092-UTT,Female,48,No,0,8,1,10
92106-MAD,Female,41,No,14,9,1,20
92115-UTT,Male,65,No,11,32,1,10
92118-PUN,Male,52,Yes,9,32,1,26
92130-BIH,Male,78,Yes,13,18,409,16
92134-BIH,Male,24,No,5,11,18,16
92142-AND,Female,54,Yes,2,6,1,19
92186-PUN,Female,42,No,13,12,1,26
92198-DEL,Female,44,Yes,8,15,18,1
92206-TEL,Male,55,No,10,34,1,6
92216-UTT,Male,23,Yes,2,10,1,10
92223-TEL,Female,77,Yes,10,26,1,6
92225-JAM,Female,43,Yes,2,14,1,41
92228-BIH,Female,22,Yes,10,9,18,16
92230-AND,Female,57,Yes,12,19,1,19
92231-AND,Female,29,No,6,34,67,19
92231-WES,Female,27,No,9,26,1,3
92234-TAM,Female,50,No,13,7,22,5
92237-UTT,Female,62,Yes,14,19,1,10
92249-MAD,Male,49,No,15,8,3,20
92250-TAM,Female,25,Yes,7,33,20,5
92252-AND,Female,54,No,5,21,1,19
92273-WES,Male,35,Yes,8,7,1,3
92276-MAD,Female,40,Yes,13,30,1,20
92277-MAH,Female,29,No,15,20,1,2
92278-HAR,Male,37,Yes,9,34,1,32
92279-GUJ,Female,40,Yes,9,35,1,8
92306-JAM,Female,56,Yes,1,4,20,41
92317-UTT,Male,29,Yes,11,22,26,10
92334-BIH,Male,43,Yes,15,12,1,16
92374-TAM,Female,23,No,12,12,20,5
92398-AND,Male,35,No,5,12,18,19
92414-UTT,Male,21,No,0,9,1,10
92424-PUN,Female,40,No,12,9,22,26
92439-RAJ,Female,37,Yes,9,21,1,11
92444-PUN,Female,49,Yes,5,15,1,26
92454-KAR,Male,32,No,9,14,67,4
92461-KAR,Female,58,No,4,16,1,4
92473-MAH,Female,64,No,10,16,1,2
92475-TAM,Male,23,Yes,13,3,1,5
92494-MAH,Female,39,Yes,11,19,18,2
92515-DEL,Male,74,No,14,1,1,1
92524-AND,Male,65,No,13,22,3,19
92527-KAR,Female,40,No,7,16,18,4
92544-ASS,Male,74,Yes,5,33,1,46
92549-HAR,Male,39,No,3,11,409,32
92563-MAD,Female,40,Yes,1,23,1,20
92566-WES,Female,49,Yes,2,30,1,3
92576-PUN,Female,55,No,6,30,1,26
92576-UTT,Female,25,No,13,11,1,10
92605-PUN,Female,66,Yes,9,29,1,26
92621-ODI,Female,37,Yes,7,3,1,69
92658-HAR,Female,36,Yes,3,18,1,32
92676-MAH,Male,46,No,1,34,1,2
92685-UTT,Female,35,Yes,6,16,3,51
92694-MAH,Male,35,Yes,8,33,3,2
92694-TAM,Female,74,No,6,15,1,5
92703-MAH,Male,28,No,9,19,1,2
92705-UTT,Female,51,No,2,29,1,51
92714-AND,Female,69,Yes,5,14,1,19
92725-ODI,Male,67,No,8,23,1,69
92728-PUN,Female,40,No,3,28,1,26
92732-WES,Female,37,No,7,23,1,3
92735-AND,Female,57,No,15,21,1,19
92738-KER,Female,20,No,14,10,1,73
92742-RAJ,Female,59,No,15,34,63,11
92753-HAR,Female,52,No,9,12,1,32
92753-JHA,Female,67,No,13,16,1,29
92792-KAR,Female,47,Yes,11,2,63,4
92815-BIH,Female,65,Yes,6,14,63,16
92815-UTT,Male,28,Yes,8,30,1,10
92820-UTT,Female,62,No,5,9,1,10
92849-MAH,Female,44,No,12,2,1,2
92852-DEL,Male,67,No,14,33,4,1
92854-TEL,Female,20,Yes,9,1,1,6
92854-UTT,Female,37,No,9,21,1,10
92857-GUJ,Male,67,No,2,1,1,8
92863-KER,Female,56,Yes,5,17,1,73
92871-JHA,Female,21,Yes,4,9,1,29
92887-CHH,Female,69,Yes,1,11,26,25
92894-MAH,Female,37,No,3,19,1,2
92904-KAR,Male,34,No,3,26,1,4
92923-JHA,Male,72,No,10,27,1,29
92945-TEL,Male,47,Yes,0,21,1,6
92985-HAR,Male,62,No,11,35,67,32
92987-GUJ,Female,60,Yes,10,36,1,8
92996-PUN,Male,61,No,13,5,1,26
92997-UTT,Male,57,Yes,0,1,1,10
93000-MAD,Female,60,Yes,0,13,1,20
93014-MAH,Female,67,Yes,12,2,1,2
93031-GUJ,Female,53,No,6,30,1,8
93062-HAR,Female,31,No,10,6,1,32
93076-MAD,Male,58,Yes,8,26,3,20
93090-HAR,Female,31,No,3,22,1,32
93096-AND,Male,31,Yes,9,14,1,19
93098-UTT,Male,42,No,3,20,1,10
93104-TEL,Male,35,No,0,13,3,6
93124-MAD,Male,41,Yes,8,15,1,20
93149-BIH,Female,29,Yes,3,16,1,16
93155-KER,Male,65,Yes,9,30,1,73
93155-PUN,Male,54,No,2,9,1,26
93193-TAM,Male,73,No,14,14,3,5
93203-PUN,Female,38,Yes,3,29,1,26
93211-MAH,Male,63,No,3,29,1,2
93220-KER,Female,55,Yes,9,12,1,73
93223-KAR,Male,60,Yes,7,10,3,4
93266-GUJ,Male,70,No,1,7,5,8
93288-KAR,Male,52,No,10,28,1,4
93296-UTT,Male,45,Yes,10,12,1,10
93303-HAR,Female,19,No,6,5,3,32
93306-TEL,Female,35,No,8,15,1,6
93332-PUN,Female,35,Yes,0,23,1,26
93405-AND,Male,60,No,13,32,67,19
93408-TAM,Female,50,Yes,15,33,1,5
93409-ODI,Female,33,No,9,35,212,69
93415-TEL,Male,51,No,0,13,1,6
93440-AND,Female,63,No,7,23,1,19
93446-AND,Male,79,Yes,15,4,3,19
93449-UTT,Female,43,Yes,12,21,1,10
93453-UTT,Male,64,Yes,8,10,1,10
93482-RAJ,Female,57,No,5,6,1,11
93493-HAR,Male,33,Yes,9,10,3,32
93496-TAM,Female,43,Yes,9,9,72,5
93499-AND,Male,64,Yes,6,23,1,19
93501-MAH,Female,25,No,14,36,1,2
93516-BIH,Male,41,Yes,9,17,63,16
93519-MAD,Female,36,Yes,3,5,193,20
93520-GUJ,Female,67,No,13,19,18,8
93521-MAH,Female,55,No,6,35,18,2
93532-DEL,Male,26,No,15,13,1,1
93540-MAH,Female,25,No,14,27,1,2
93542-TEL,Female,36,Yes,5,16,1,6
93568-TAM,Female,29,Yes,4,12,1,5
93621-GUJ,Female,59,Yes,1,36,1,8
93630-HAR,Female,46,Yes,1,35,1,32
93633-RAJ,Male,30,Yes,3,26,1,11
93667-KER,Female,38,No,7,33,18,73
93670-MAH,Female,29,No,0,8,1,2
93684-JAM,Male,82,Yes,1,1,20,41
93687-TEL,Male,25,No,10,3,1,6
93689-UTT,Male,46,No,4,32,3,51
93692-PUD,Female,61,No,13,36,1,238
93700-MAH,Female,57,No,8,20,18,2
93717-GUJ,Female,68,No,9,33,1,8
93739-UTT,Female,44,No,14,6,67,10
93749-MAH,Female,37,Yes,6,35,1,2
93755-TAM,Male,49,Yes,3,36,22,5
93793-JHA,Female,56,Yes,15,34,1,29
93798-TAM,Male,64,No,1,6,67,5
93819-ODI,Male,75,Yes,5,15,1,69
93838-MAH,Male,60,Yes,2,16,1,2
93845-MAH,Male,33,No,8,7,1,2
93875-UTT,Male,41,No,14,35,72,10
93880-AND,Male,64,No,5,24,3,19
93888-KAR,Male,43,No,15,26,1,4
93935-RAJ,Female,52,No,3,8,1,11
93936-UTT,Female,29,Yes,1,24,1,10
93960-MAD,Male,72,Yes,1,17,3,20
93967-JAM,Female,45,No,8,2,20,41
93971-TAM,Female,30,Yes,11,34,1,5
93979-GUJ,Female,60,No,6,5,1,8
94005-GUJ,Female,54,No,8,20,1,8
94009-TAM,Female,29,Yes,11,33,1,5
94028-TEL,Male,24,Yes,11,12,1,6
94042-UTT,Female,75,No,0,20,1,10
94050-WES,Male,63,No,12,7,1,3
94058-TEL,Female,20,Yes,14,1,1,6
94070-JAM,Female,21,Yes,8,3,18,41
94078-TAM,Female,75,Yes,15,27,141,5
94086-WES,Female,67,Yes,6,1,22,3
94124-MAH,Female,21,No,9,8,18,2
94131-AND,Female,57,Yes,12,17,1,19
94169-JHA,Female,69,No,5,34,212,29
94173-JAM,Male,80,Yes,15,28,20,41
94196-UTT,Male,71,Yes,10,4,1,10
94208-AND,Female,43,Yes,6,1,212,19
94227-PUN,Female,50,No,10,18,72,26
94243-TAM,Female,34,No,5,15,18,5
94247-TAM,Female,65,Yes,6,32,1,5
94257-GUJ,Female,39,No,1,31,1,8
94258-ASS,Female,27,No,5,33,20,46
94270-MAD,Female,53,No,13,35,1,20
94275-WES,Female,25,No,8,32,63,3
94305-KAR,Male,49,Yes,5,18,18,4
94309-AND,Female,23,Yes,1,12,1,19
94311-JAM,Male,46,Yes,14,21,1,41
94316-BIH,Female,34,Yes,6,22,1,16
94328-JAM,Female,46,Yes,9,36,20,41
94336-TAM,Female,34,Yes,11,15,1,5
94341-JHA,Male,21,Yes,9,11,3,29
94347-AND,Female,50,Yes,1,33,1,19
94397-MAH,Male,21,Yes,6,2,1,2
94413-AND,Male,32,No,11,9,72,19
94418-TEL,Female,42,Yes,7,5,1,6
94444-MAD,Female,39,No,13,21,1,20
94475-TEL,Female,22,Yes,1,12,3,6
94478-MAH,Male,52,No,0,13,1,2
94500-UTT,Female,54,No,10,16,1,51
94501-AND,Male,41,No,9,29,1,19
94522-JHA,Male,77,Yes,0,25,1,29
94541-KAR,Female,26,No,8,33,1,4
94554-RAJ,Male,64,Yes,3,17,1,11
94569-UTT,Female,45,No,11,3,1,10
94573-ASS,Female,71,No,12,7,20,46
94584-KAR,Male,58,Yes,2,28,1,4
94609-HAR,Female,45,No,1,11,18,32
94635-ODI,Female,37,No,3,28,1,69
94667-AND,Female,52,Yes,15,32,1,19
94678-MAH,Female,57,No,7,33,1,2
94700-UTT,Female,26,No,8,21,1,10
94704-WES,Female,46,No,10,32,409,3
94717-KAR,Male,29,Yes,1,5,1,4
94725-TAM,Female,78,No,12,32,1,5
94746-ODI,Female,46,Yes,3,7,141,69
94766-GUJ,Female,27,Yes,4,11,1,8
94775-HAR,Female,65,Yes,12,10,86,32
94792-MAD,Female,35,Yes,13,18,1,20
94792-TAM,Female,50,No,6,33,1,5
94807-TAM,Female,28,No,14,18,1,5
94827-AND,Female,42,No,15,33,4,19
94847-WES,Female,54,No,8,19,1,3
94874-MAH,Female,61,No,12,2,67,2
94887-AND,Male,54,No,3,14,1,19
94889-MAH,Male,70,No,11,6,1,2
94896-TAM,Male,54,No,11,29,1,5
94901-HAR,Male,36,Yes,5,32,1,32
94907-HAR,Male,63,No,10,1,1,32
94910-GUJ,Female,77,Yes,11,17,1,8
94910-WES,Female,74,Yes,6,3,1,3
94918-MAD,Female,56,No,3,22,1,20
94921-ODI,Female,33,Yes,13,3,1,69
94930-BIH,Female,53,Yes,9,18,1,16
94955-MAH,Female,54,Yes,2,33,1,2
94975-TEL,Female,77,Yes,11,3,72,6
94978-PUN,Female,36,No,2,8,18,26
94988-ODI,Female,34,Yes,10,7,63,69
94990-JHA,Male,23,No,5,1,1,29
95011-BIH,Male,63,Yes,1,11,1,16
95019-TEL,Male,40,No,12,9,1,6
95032-HAR,Male,58,Yes,1,34,1,32
95040-TAM,Male,66,No,7,18,22,5
95043-AND,Female,70,Yes,0,22,3,19
95053-UTT,Female,32,No,15,2,18,10
95063-UTT,Male,56,Yes,2,17,1,10
95066-AND,Female,25,Yes,8,10,1,19
95075-RAJ,Female,68,Yes,7,12,3,11
95088-KAR,Female,57,No,9,6,1,4
95093-KAR,Female,80,Yes,15,9,1,4
95096-UTT,Male,38,No,0,32,1,10
95107-KER,Female,47,Yes,11,36,1,73
95147-WES,Female,36,No,5,28,1,3
95165-GUJ,Female,36,Yes,7,9,1,8
95169-GUJ,Female,43,No,1,13,3,8
95174-GUJ,Female,66,Yes,7,12,1,8
95174-KAR,Female,40,Yes,6,26,1,4
95186-MAH,Male,48,Yes,4,5,3,2
95248-MAH,Female,58,Yes,7,12,1,2
95254-WES,Male,35,No,10,7,1,3
95287-TAM,Male,72,Yes,2,28,1,5
95288-JHA,Female,75,Yes,3,14,3,29
95305-BIH,Male,72,No,15,31,20,16
95315-RAJ,Female,21,Yes,3,10,1,11
95331-UTT,Male,76,Yes,11,25,3,51
95349-HAR,Female,28,Yes,10,9,1,32
95430-JAM,Male,33,No,7,19,1,41
95445-AND,Female,35,No,3,10,72,19
95462-AND,Male,40,Yes,14,25,1,19
95476-GUJ,Male,33,Yes,8,32,1,8
95485-MAH,Male,69,Yes,5,22,1,2
95493-UTT,Female,61,No,12,26,1,10
95520-MAH,Male,32,No,1,10,1,2
95529-TAM,Female,47,Yes,9,36,1,5
95557-AND,Male,28,Yes,0,23,1,19
95594-TAM,Female,64,No,4,1,18,5
95595-PUN,Female,29,No,1,28,1,26
95603-GUJ,Male,46,No,4,4,1,8
95617-AND,Female,68,No,14,26,26,19
95617-TAM,Female,22,No,6,7,212,5
95624-KAR,Female,77,No,6,34,1,4
95700-MAH,Female,66,Yes,10,7,1,2
95720-RAJ,Female,43,Yes,5,2,4,11
95731-HAR,Male,57,Yes,13,1,1,32
